p401,net_tfa,age,inc,fsize,educ,pira
0,33319.22,57,18100.98,3,14,0
1,30049.87,55,21262.89,3,15,1
1,51651.3,59,64273.3,2,11,1
0,41619.8,49,41679.52,1,15,0
0,28909.79,38,24083.16,5,8,1
0,35069.03,26,44745.26,2,13,1
0,38429.49,60,38607.53,3,11,0
0,33694.5,62,13297.09,5,12,1
0,39053.36,63,31602.3,5,17,1
1,34677.92,57,51844.95,4,10,1
1,26614.41,26,41874.43,5,11,0
1,41065.41,35,43060.65,2,12,0
1,41266.0,39,44283.57,4,15,1
0,43270.61,36,44802.83,1,14,0
0,25607.64,32,15940.8,4,15,0
0,29861.95,55,31673.98,4,11,1
0,43008.07,33,24186.95,2,15,1
1,30017.9,45,28645.45,4,12,1
1,38669.78,44,30282.4,3,10,0
0,39851.95,64,23840.82,1,8,1
1,48023.5,56,35633.34,3,13,1
0,51883.52,64,37919.05,5,13,0
1,47861.73,33,19025.17,5,15,0
0,20402.99,35,15671.93,1,16,0
0,20334.33,35,16636.32,2,9,0
0,34392.97,52,9700.46,3,13,0
0,29534.64,49,43534.72,1,12,0
0,25787.01,25,27550.79,2,17,0
1,41091.86,54,39266.55,4,9,0
0,22180.55,27,24654.46,1,8,0
1,29072.53,39,53336.33,3,9,1
1,46879.82,52,30384.91,1,16,1
1,66700.23,54,33437.01,3,17,0
1,14227.89,28,43931.64,3,8,0
1,64943.48,64,152097.98,3,16,0
0,26982.0,45,11403.71,1,11,0
0,39814.75,54,21662.09,2,10,0
1,59990.35,56,37705.7,4,13,1
1,33642.19,37,24007.68,2,15,0
0,21061.98,62,45907.9,1,8,1
1,53055.92,34,22762.51,4,14,0
0,23925.6,42,24615.82,4,8,1
1,49137.5,32,63942.5,3,17,0
1,57383.39,48,49561.14,1,14,0
0,28340.24,48,24487.55,5,13,0
0,38356.61,47,43595.38,2,14,0
0,27865.17,50,37667.83,5,12,0
0,43711.32,61,54962.34,5,17,0
0,12806.95,30,25152.04,4,9,0
0,21287.24,40,22350.6,2,10,0
1,37858.87,37,51929.37,2,15,0
1,52920.11,50,29299.19,4,16,0
1,28624.2,48,22500.44,3,8,0
0,19204.4,41,17193.81,5,11,1
0,29311.92,54,43391.77,4,8,0
0,26530.11,38,25776.57,2,14,0
0,43001.18,51,35082.53,3,11,0
1,46072.36,39,46450.72,5,13,0
0,22273.08,39,87507.15,2,10,0
0,45350.3,46,35753.02,2,16,0
1,60933.53,53,48382.95,1,12,0
1,56895.88,48,46116.36,2,12,0
0,35045.57,55,18863.81,3,14,0
1,35846.91,57,41096.53,3,11,1
0,18927.81,42,41128.87,3,12,0
0,43599.82,45,49493.01,3,11,0
1,19911.98,26,37096.22,1,9,0
0,34514.65,53,51401.29,3,17,0
1,41596.44,34,40972.55,5,14,0
0,43727.33,35,77324.53,4,16,0
1,50067.29,58,92620.16,5,16,0
1,45201.78,43,56181.67,4,14,0
0,25568.37,51,29539.49,3,8,0
1,47193.13,56,27421.59,2,14,0
0,46854.29,63,101392.03,3,14,0
0,53371.2,55,30316.08,3,16,0
0,18200.12,27,21573.47,5,17,0
1,27432.56,39,37231.66,2,8,0
0,30661.83,39,33530.51,4,12,0
0,21911.41,35,33392.86,3,8,1
0,19943.05,45,40988.09,1,13,1
1,41809.66,36,49873.7,5,10,1
1,63338.26,59,33711.11,4,16,0
0,28416.34,52,108589.28,5,15,1
0,12150.98,41,45017.75,4,9,1
0,39550.36,53,48306.38,5,16,1
0,32854.76,52,71373.81,4,12,1
1,43720.53,55,105367.36,3,14,0
1,35549.91,30,70938.66,1,9,1
1,34720.61,29,25286.49,2,9,0
0,59438.4,64,27461.88,3,17,1
0,41479.59,43,34045.22,3,13,0
0,16065.04,49,14088.0,4,9,1
1,35927.07,33,39609.38,3,10,0
0,36381.65,63,32469.41,5,14,0
0,36530.83,52,9708.9,3,14,0
1,27646.93,45,75765.06,5,13,1
1,47321.95,38,40448.31,2,9,0
0,38321.95,62,33194.53,1,10,0
1,40210.08,62,22732.0,1,11,0
1,34113.78,60,13200.49,5,11,1
0,18753.69,41,27223.8,1,9,0
0,34693.4,50,102108.42,2,9,1
0,17313.28,39,30118.39,5,11,0
1,36586.48,55,23693.29,3,11,1
0,29942.25,31,37211.61,2,13,0
1,55874.74,51,27590.76,2,15,0
0,49032.41,26,28114.26,1,17,0
1,49348.26,38,101116.73,4,14,0
0,42313.65,37,17581.85,4,16,0
0,42603.25,58,12743.73,1,11,1
1,48398.3,64,77464.73,5,9,0
1,51179.83,61,95876.23,4,9,1
0,52285.08,47,55523.25,4,12,0
1,41147.81,51,13383.26,4,14,0
0,11569.58,25,48311.12,3,8,0
0,26158.41,25,44359.37,2,11,1
0,52222.43,45,14718.34,4,14,1
0,33258.46,50,26680.99,3,9,0
0,42590.93,42,12442.17,4,17,0
1,47872.6,37,64800.11,3,13,1
1,45455.22,25,56014.05,1,12,0
1,55552.56,64,87281.58,5,17,1
0,52545.39,63,47212.37,4,16,0
0,39258.2,57,42963.41,5,13,0
1,34924.2,34,41503.5,2,9,0
0,32235.95,28,48984.65,2,10,1
0,36603.31,54,16266.55,5,12,0
0,32998.56,27,16336.29,5,13,1
0,32170.48,38,9319.15,2,12,0
1,24756.94,48,28578.69,4,9,0
0,25023.26,43,39259.34,1,8,0
1,19398.6,35,35620.81,5,10,0
0,20659.49,30,76149.94,1,8,0
1,43634.06,49,51953.03,5,12,0
1,50116.75,39,41258.78,1,16,0
0,34126.29,43,31804.95,5,8,0
0,38197.77,47,70617.11,2,15,0
0,21578.85,29,27997.56,5,8,1
0,23662.31,45,29312.03,5,9,1
1,43347.79,63,65082.47,3,12,0
0,31300.79,52,100645.24,5,12,1
1,53124.59,44,112835.59,5,17,0
1,46806.6,58,35491.05,5,11,0
1,34691.54,50,33303.75,5,8,0
0,38049.74,50,206472.3,5,14,1
1,54369.07,45,34316.95,5,14,0
1,42096.04,42,57517.48,2,10,0
1,40663.22,42,65831.96,4,10,0
1,32308.36,30,84377.21,5,12,1
1,40442.22,32,38867.91,5,12,0
0,44204.32,45,45904.53,1,13,0
0,33799.96,26,121050.71,3,17,0
1,50045.74,31,61168.93,5,15,1
0,36985.13,62,15536.86,2,8,0
0,35279.41,58,23146.95,4,14,1
0,18099.84,39,59482.92,5,8,1
0,27674.67,41,50595.63,5,11,0
0,25518.35,30,25487.01,5,13,1
0,49296.07,29,32832.42,2,15,0
0,1532.8,43,28752.68,3,8,0
1,59207.01,52,70209.03,3,13,0
0,28019.61,45,33104.4,4,9,0
0,29806.42,62,28622.49,1,16,0
1,38255.19,60,27744.31,2,15,1
0,35041.46,42,3747.94,4,15,0
0,38867.93,35,44634.87,5,9,0
0,39621.29,39,67972.27,2,12,0
1,40738.46,34,52957.4,3,16,0
0,15950.52,25,46948.44,3,12,0
0,14489.93,52,35981.7,1,9,0
0,11339.49,31,22094.32,5,10,0
0,30850.6,40,48418.93,3,13,0
0,29589.79,39,16842.42,5,10,1
0,54259.67,48,74217.14,2,13,0
0,46918.85,56,47279.87,1,16,0
1,31137.73,28,39116.88,2,15,1
1,50799.74,37,28467.65,5,14,0
0,30842.7,60,43691.65,3,9,0
1,55064.69,49,9938.53,3,8,0
0,29803.51,46,77435.35,3,11,0
0,16139.43,28,13033.0,2,10,0
1,42506.95,35,55717.78,2,14,0
0,41770.15,26,49439.12,4,16,0
1,34986.36,27,75555.92,1,10,1
0,32603.77,38,27785.45,5,10,1
1,45607.74,47,52999.98,1,8,0
0,26124.27,55,14442.59,1,8,0
1,30398.94,37,19287.68,2,9,1
1,47353.52,41,65786.55,5,14,0
1,54063.7,49,35216.01,4,12,1
1,37856.77,50,14986.52,3,12,0
1,63317.06,50,60842.5,4,17,0
1,39381.25,27,16397.53,1,14,0
1,60986.22,56,109169.64,4,12,0
1,47419.78,60,20941.36,2,10,0
1,27916.26,41,64047.9,4,8,1
0,31111.42,28,31488.55,2,14,0
0,33897.1,32,12748.83,3,17,0
1,47356.18,59,36041.92,3,10,0
0,29022.63,27,28241.38,4,17,0
0,34375.87,60,31606.47,4,11,1
1,49681.23,59,104661.05,3,8,1
1,67981.96,62,46262.36,1,16,0
1,71840.69,62,60748.73,2,17,0
0,32223.63,49,21895.61,1,15,0
0,26885.48,26,45267.14,5,12,1
1,69613.38,54,34477.99,5,14,1
1,44859.1,40,68558.99,3,11,0
1,60772.98,61,83436.4,4,16,0
0,30652.54,60,55733.69,2,9,1
0,30336.82,26,11057.76,4,13,0
0,32913.92,25,20457.55,4,12,0
1,40147.36,42,9111.22,3,15,0
1,38615.02,27,22991.42,1,11,0
0,33690.73,25,19632.52,1,13,0
1,42201.37,43,38405.49,2,14,1
1,40261.44,38,40170.87,1,12,1
0,30343.46,25,36341.07,4,17,1
1,40850.51,45,77275.11,4,14,0
0,54184.63,62,26124.87,3,17,0
0,29043.9,64,63069.63,4,8,0
1,70428.88,60,49294.42,1,14,0
1,51973.08,63,55705.51,3,16,1
1,59842.44,55,157268.12,3,13,0
1,55573.42,36,72050.3,4,16,1
1,72696.9,57,148032.81,2,17,0
0,22593.0,26,22022.34,2,16,1
0,32699.25,38,37878.75,4,16,0
1,63380.48,63,82647.83,1,10,0
0,31352.92,52,40161.18,3,10,0
0,53023.81,44,49931.22,3,14,0
1,28563.02,37,24338.24,4,13,0
0,49020.31,52,48361.33,2,15,1
1,60138.46,35,124394.13,3,15,0
0,29771.6,25,43915.78,3,8,0
0,37186.35,63,49742.51,1,12,0
0,12455.57,35,3358.15,1,8,0
1,49151.89,32,90206.35,2,12,0
0,43807.92,35,143139.35,4,8,0
1,61899.44,63,87635.01,1,17,0
0,27923.46,31,30659.67,2,14,0
0,41224.7,36,139096.69,3,13,1
1,42261.64,52,31947.22,5,14,1
0,30814.93,39,37864.48,5,14,1
0,16646.88,35,26260.17,5,8,0
0,42661.67,46,38297.07,2,12,0
1,37399.71,26,56229.85,1,14,0
0,38337.9,30,70464.51,5,13,1
1,29333.65,40,62237.5,2,10,1
0,43746.94,42,181087.89,3,10,0
0,20339.32,34,18903.92,3,10,1
0,42371.65,55,17866.06,1,14,0
0,31818.11,32,37858.86,4,10,0
0,34806.62,56,22971.13,1,12,1
0,24074.32,28,22981.53,1,9,1
0,33837.39,59,13316.33,2,9,0
1,29431.6,47,21472.05,5,9,1
0,46691.03,29,35111.61,2,14,0
0,31697.11,48,44880.33,2,16,0
0,28535.76,44,35687.65,1,14,0
1,41904.44,27,75873.14,4,12,1
1,32561.89,34,60152.87,2,11,1
0,39418.29,34,46846.95,5,13,0
1,45181.84,29,30906.08,4,16,0
0,45480.22,36,57006.14,2,14,0
1,27899.58,29,89020.5,3,12,1
1,48172.65,56,47609.16,2,13,0
1,47843.36,48,56386.5,5,16,1
1,30130.05,58,50609.64,1,10,0
1,30588.3,33,42370.15,5,11,1
1,63774.28,55,78009.34,3,17,1
0,39983.88,50,45502.12,5,16,0
0,16774.93,43,28610.72,3,8,1
0,36408.43,44,11716.58,3,15,0
0,38286.54,38,36911.69,1,10,0
0,36346.76,34,97224.69,2,9,0
0,34739.19,62,12034.93,5,12,1
0,27900.76,39,19663.68,2,11,1
1,55650.53,48,59529.68,2,16,1
1,54126.44,53,26157.46,4,13,0
1,50921.86,45,16910.97,1,10,1
0,48944.86,41,107951.25,2,11,0
0,45957.83,33,36220.99,2,12,0
0,26589.34,44,60572.69,3,12,0
0,46664.34,33,15308.46,5,17,1
0,36552.33,38,18120.33,2,17,1
1,49134.43,32,93276.61,1,11,0
1,41985.36,37,42170.0,3,14,0
1,41265.14,25,36477.5,3,16,0
0,24638.79,31,7997.48,3,11,0
1,48621.57,51,90660.69,3,9,0
1,57735.54,57,85444.4,4,13,0
1,34827.11,36,54291.54,4,14,0
1,28580.63,51,19875.68,3,11,0
1,43423.17,51,48281.01,1,17,1
0,34708.71,28,36531.38,1,12,0
0,52137.36,38,18143.44,4,14,1
1,33899.1,59,39580.88,5,10,1
1,27903.82,25,13893.58,5,11,0
1,57518.23,42,84136.39,1,14,0
1,50203.13,63,61289.11,4,10,1
1,40313.95,33,51321.79,4,12,0
1,46429.45,40,17947.92,3,14,0
0,29576.31,32,39107.39,4,13,0
1,64562.96,44,23525.82,1,13,0
0,30752.69,42,47566.76,2,14,0
0,51800.03,35,36658.64,3,16,1
1,58146.03,26,28831.27,5,17,0
0,50587.82,62,60557.63,5,13,0
0,35555.98,58,29939.25,2,8,0
1,67338.32,56,72210.23,3,15,1
1,49285.1,59,29212.34,3,14,0
1,49785.79,41,25927.54,3,12,0
0,50714.32,55,77381.53,3,14,0
0,34310.68,61,44252.37,5,10,0
0,37841.08,31,87972.93,3,12,1
0,29053.55,59,19719.43,4,12,1
1,30050.63,30,8495.71,3,8,1
1,47044.49,58,46261.71,1,13,0
1,55679.33,42,41069.59,2,14,0
0,23793.46,49,13860.98,2,10,1
0,28466.41,61,56357.77,3,9,0
1,49634.48,60,51426.71,5,9,0
0,42281.87,53,74352.61,1,17,0
1,60417.81,57,27324.27,3,14,1
0,31111.37,39,46871.69,5,8,0
0,21404.54,49,18503.46,2,11,0
1,53517.17,28,73354.02,2,12,0
0,26300.4,47,33638.63,1,8,0
1,68149.66,62,59728.29,2,15,0
1,44989.75,60,45380.73,4,17,1
1,58859.52,27,42061.93,2,14,1
1,47403.14,61,73783.5,3,15,0
1,36819.01,52,18235.38,4,11,0
1,15986.45,30,59388.81,2,8,1
0,46900.67,44,66724.73,1,14,0
0,26154.28,26,46056.14,4,13,1
0,43681.31,59,21691.94,2,13,0
1,42307.75,31,47770.43,1,10,0
0,34209.0,52,40093.9,4,12,1
0,43976.73,62,9508.59,1,17,0
1,39827.85,55,24127.87,2,10,1
1,40095.06,44,18631.8,4,14,0
0,41295.94,38,66309.69,5,12,0
1,53811.96,59,22183.54,1,15,0
1,36631.26,52,56369.47,4,9,0
1,42804.28,57,50436.87,2,10,0
0,29551.24,25,37386.16,1,13,0
0,29476.5,39,28853.19,1,16,0
0,35610.05,36,75737.81,4,16,0
1,58302.9,53,36198.05,1,14,0
0,45036.44,35,77610.39,5,12,0
0,30141.34,31,41245.49,1,8,0
0,45392.64,42,32507.79,5,11,0
0,16270.83,30,21846.93,3,9,0
1,61572.19,57,105985.22,5,16,1
0,34224.24,29,47287.49,4,15,0
0,25386.12,54,15686.01,5,11,1
1,43523.99,43,73137.13,1,10,0
1,56038.75,54,36468.38,3,11,0
1,20768.26,48,29574.25,3,9,0
0,37343.74,55,44675.3,2,15,0
0,29997.64,54,29377.49,5,14,1
0,54060.07,44,20275.59,5,16,0
1,48325.57,64,39494.72,3,9,1
1,50140.52,62,60200.99,5,17,0
0,31704.9,54,23646.71,3,9,0
0,28511.22,44,29276.61,5,13,1
0,43627.67,50,40158.37,4,11,1
0,30585.06,55,74796.81,4,12,0
0,38394.08,55,45712.62,4,15,0
1,53209.13,41,71190.62,5,16,1
1,37177.66,45,31613.16,4,13,0
0,42291.66,60,39723.14,5,11,0
0,27458.59,59,35025.42,5,14,0
1,69758.71,49,23996.58,5,15,0
1,36536.84,28,39596.62,2,14,0
1,57337.94,64,29904.05,3,15,1
0,35210.36,42,45845.12,3,8,1
0,19456.79,32,44956.98,5,8,1
1,54355.95,44,98724.48,1,14,0
0,23121.77,51,21173.53,2,10,1
1,34399.96,41,35048.84,1,10,0
0,35017.02,33,12274.24,1,17,0
0,46547.99,53,25905.71,4,16,0
1,53846.77,51,29912.36,2,16,0
0,32286.52,38,23358.06,1,11,1
1,53423.3,45,51800.4,5,15,0
0,49349.49,55,57450.86,5,8,1
1,39050.11,25,56796.9,4,13,0
1,34172.9,45,75489.05,5,9,0
0,33092.66,28,24317.69,3,15,0
1,50850.56,36,24594.52,5,16,0
1,54852.19,57,45108.06,1,14,1
0,31674.83,49,73331.3,2,9,0
1,42478.28,52,21672.83,3,16,1
1,39339.25,31,170370.57,5,10,0
0,50910.74,46,15257.37,5,16,0
1,45467.05,51,44387.89,2,16,0
0,29068.47,33,59474.41,5,13,1
1,37556.25,47,29948.08,5,10,0
1,52324.39,52,71692.05,4,12,1
0,14014.23,28,57318.73,5,13,0
0,30139.01,45,67667.51,3,8,1
0,51050.99,32,41529.65,3,16,0
1,40794.86,38,34695.02,1,9,0
1,29576.94,59,41788.94,1,8,1
0,52160.04,56,44002.56,5,13,0
0,14542.31,40,29852.69,2,9,0
0,27290.85,42,22853.93,5,11,0
0,57967.85,48,55422.3,1,11,0
0,43427.15,41,94529.28,5,12,0
0,38292.4,46,27659.24,4,11,0
1,54650.19,56,79223.54,1,8,0
1,44376.13,43,36799.72,3,10,0
0,30376.17,35,66015.12,5,15,0
0,31937.24,61,15092.41,4,10,0
1,37377.02,44,55451.31,4,12,0
1,31567.22,38,45140.42,3,8,1
1,61854.4,41,68622.86,2,11,1
1,39520.99,37,11554.48,3,13,0
1,37311.59,56,19760.13,4,8,1
1,69419.9,61,41030.34,1,17,1
1,40509.28,34,76314.04,1,10,1
0,33098.19,44,23239.24,2,11,0
0,38100.98,26,21462.41,1,15,0
1,50312.44,48,36424.5,3,14,0
0,51489.13,51,18717.32,4,16,0
1,52901.21,53,13939.44,2,17,1
1,28384.97,48,33200.69,3,11,0
0,28964.26,52,44191.99,4,10,0
1,46523.31,49,60130.63,2,12,0
1,34642.8,30,51498.62,4,12,0
1,60516.95,62,90380.59,4,15,0
0,20975.78,26,36222.08,4,10,0
0,12699.68,47,18879.65,1,8,1
0,17998.08,36,16335.14,4,8,0
0,30093.09,42,10461.33,1,11,0
1,49823.33,44,59182.98,3,16,0
1,23473.39,26,33515.09,4,8,0
0,38499.48,60,10799.13,2,15,0
0,41304.3,28,46986.42,3,15,1
0,25571.34,33,46727.22,5,10,0
0,12115.58,28,21435.99,2,12,0
0,34152.04,46,86401.43,1,14,0
0,18501.75,35,27249.77,2,8,0
0,27531.92,31,62596.53,2,8,0
1,38865.09,30,34017.67,4,13,1
0,47699.52,56,56991.0,5,10,1
1,36734.95,32,47569.58,1,10,0
0,23463.11,43,26032.39,1,8,0
1,56731.96,35,23294.62,5,17,1
1,36240.72,38,95296.21,5,10,1
1,35885.18,29,18386.02,4,12,0
1,53469.25,44,29349.63,3,9,0
0,36572.17,31,23988.52,5,12,1
0,36500.88,39,29039.48,2,14,0
0,45686.45,25,30390.58,1,16,1
0,44043.69,26,36691.98,1,12,1
0,38958.24,51,95914.4,2,10,0
0,23712.95,57,64370.9,5,8,0
1,35293.95,51,18113.39,1,14,0
1,27226.53,42,79868.22,1,11,0
1,54064.7,26,109358.58,4,13,1
1,39005.26,32,24813.43,2,11,0
1,48466.92,40,59259.43,3,12,1
1,38390.42,35,48763.25,3,9,1
0,53687.95,62,23368.99,1,17,0
0,16852.17,42,47397.34,4,12,0
0,52216.21,57,33014.44,3,16,0
0,26231.79,40,33609.35,2,17,0
1,51045.58,31,65884.77,1,16,0
1,45272.74,46,11786.4,1,17,0
1,64416.21,28,61471.9,1,14,0
0,36376.92,50,18453.82,2,11,0
1,44943.53,39,52956.14,4,14,1
0,31691.83,51,11030.53,5,14,0
0,23042.87,45,42309.83,3,17,0
0,53465.03,63,40074.81,4,15,0
0,17028.14,34,25298.15,5,8,0
0,12921.11,30,25445.58,5,8,0
0,50351.68,55,43883.73,4,17,1
1,56340.92,32,29134.8,5,16,1
0,52671.55,59,98285.24,2,17,0
1,43826.39,63,23855.35,4,13,0
0,35472.36,38,28700.08,1,11,1
0,27481.89,38,26013.29,1,11,0
0,22071.71,27,31067.25,4,14,0
1,48460.67,54,61311.86,4,11,1
0,35517.93,41,83269.87,1,14,1
0,32458.3,26,37889.04,5,10,1
1,40482.7,27,38421.89,2,16,1
1,66116.54,60,75223.47,3,14,1
1,44604.42,57,29895.71,4,12,0
1,29260.23,32,42002.36,5,14,1
0,37782.47,50,72850.57,5,12,0
1,50161.21,57,29959.46,2,16,1
0,33135.83,58,38590.85,4,10,0
1,46786.74,61,42932.34,1,17,1
1,59101.8,57,50568.32,4,10,0
0,35750.99,51,82693.86,2,13,0
0,17137.4,50,43968.15,1,12,0
0,42121.46,39,31166.13,1,17,0
0,33379.38,43,16598.12,3,14,0
1,47611.22,52,65273.81,5,11,0
1,60257.91,50,48057.11,2,17,1
0,32877.16,49,35754.6,4,12,0
1,50047.89,40,36586.9,5,16,0
1,41366.58,47,72872.64,1,8,0
1,44973.65,46,81775.1,5,13,0
0,32361.0,30,51315.29,3,10,0
1,57325.63,58,75751.45,2,17,0
1,53607.71,34,18614.53,1,15,0
0,18132.71,35,21994.51,5,9,0
1,38047.82,41,64822.25,5,9,1
1,42307.32,53,23182.53,2,12,1
0,35105.81,58,9611.23,3,16,1
0,19974.2,45,34143.25,5,12,0
0,21357.33,42,26418.55,4,9,1
0,31630.02,25,29261.21,3,13,1
0,39810.28,62,167570.7,2,17,0
0,30610.48,27,15709.75,1,14,0
0,33700.89,42,35572.09,3,8,1
0,25799.96,54,22907.33,2,9,0
0,23546.6,47,54575.06,5,8,0
0,52146.65,40,94120.92,1,11,0
1,53740.17,47,50407.92,5,12,0
0,32769.34,32,18952.94,2,14,0
1,50417.52,64,26062.25,3,14,0
1,39668.69,55,68974.62,4,8,0
0,37007.99,29,81089.73,2,16,0
1,40560.61,39,41114.47,3,11,1
0,36900.62,28,97451.0,2,11,0
0,49598.77,51,29959.37,5,17,0
1,43436.76,28,43381.76,5,15,0
1,42509.59,62,27019.9,5,13,0
1,38740.17,27,27353.59,5,17,0
1,46598.84,63,43290.31,2,12,0
1,56115.84,35,52899.61,1,13,1
1,39056.18,61,41582.12,2,14,0
0,54809.16,41,72257.78,4,13,0
0,19286.81,26,34369.6,5,9,0
1,40628.07,45,28165.69,3,15,0
1,49835.62,40,33563.26,3,17,1
1,45538.61,45,13301.55,1,15,0
0,24243.92,32,58690.23,1,8,1
0,21871.28,42,35250.28,5,9,0
0,38778.85,53,43277.79,4,11,0
0,26100.23,32,66480.19,4,11,0
0,47273.14,39,27164.6,5,17,1
0,43705.08,27,124524.65,1,13,0
1,37618.25,29,54294.78,4,13,0
1,45018.49,60,65764.05,4,12,0
0,22386.01,47,24220.62,4,8,0
1,46780.66,58,38910.21,3,12,0
1,64155.38,61,9575.94,2,17,1
1,49772.64,57,24850.99,3,14,1
0,29062.81,36,9595.54,5,9,0
1,36751.37,46,77364.11,1,15,1
1,43341.98,60,27339.49,5,12,0
0,20930.26,29,40427.51,5,10,0
1,23078.18,37,39205.61,3,10,0
1,40967.09,56,45157.77,2,11,0
0,28369.66,32,22076.49,3,14,0
1,57581.39,64,60301.02,1,13,0
0,42782.83,51,56302.25,4,11,0
1,55683.55,41,90774.47,1,13,0
1,64828.79,58,22577.06,3,12,0
1,48213.68,48,66657.39,5,16,0
0,27759.23,36,88713.36,2,8,0
0,39116.81,52,28762.24,1,15,0
1,47107.34,37,92646.25,4,9,0
0,40919.83,57,10636.3,3,11,0
1,50775.03,49,43273.41,1,9,1
0,44294.78,43,24728.79,2,12,1
0,24782.62,27,14488.07,4,9,0
0,36327.23,34,32967.66,1,9,0
1,56651.17,32,98053.51,5,12,1
0,45911.24,25,52412.08,3,15,0
0,54832.99,56,44439.5,4,17,1
1,35610.09,52,20693.41,3,13,1
0,38798.14,52,27122.85,4,15,1
0,39982.82,55,26541.52,1,9,0
0,33151.21,25,26269.38,5,13,0
0,22905.75,42,34496.07,3,8,0
1,40965.07,39,24669.89,4,13,1
0,20230.06,40,39534.31,5,11,1
0,41349.69,59,10807.54,4,13,0
1,42470.95,62,38796.95,2,12,0
0,17819.6,32,12475.4,5,8,0
0,8608.81,28,68085.93,2,12,0
0,43596.55,46,54447.49,2,17,0
0,57886.29,63,11938.45,5,16,1
0,44141.25,63,60086.56,1,14,0
0,51473.85,54,67472.18,5,16,0
0,30676.34,51,32507.45,3,13,0
0,28156.32,61,28603.52,5,10,0
1,36800.56,64,80594.67,3,8,1
1,73750.75,54,53783.99,2,17,1
1,27033.33,32,10919.6,2,11,0
1,43970.23,57,90725.59,3,13,1
1,38003.75,32,19372.7,2,14,1
1,51885.04,41,136864.02,2,15,0
0,43387.98,40,31991.09,4,11,1
0,50851.37,36,64594.39,3,17,0
0,29257.77,41,42245.33,2,9,0
1,36343.46,49,50074.95,3,9,1
0,29440.15,26,30640.26,4,15,0
0,41125.11,28,25952.45,2,14,1
0,37119.3,33,28406.22,2,14,1
1,59702.73,60,59265.99,5,16,1
1,64556.44,53,84674.28,2,16,0
0,40162.5,62,12752.42,2,16,0
0,24846.37,32,36509.09,2,11,1
0,33931.82,37,38983.16,2,14,0
1,39028.11,37,69135.18,3,13,0
0,33798.12,28,18463.69,2,10,0
1,32263.81,61,41968.2,5,9,1
1,45987.4,34,37874.5,5,15,0
0,49516.03,64,51309.13,1,16,0
0,39679.43,44,51452.24,1,15,1
0,32523.89,34,22142.58,1,15,0
1,61898.09,56,136105.22,1,12,1
0,23446.08,30,30607.45,2,12,1
1,48602.33,45,53276.19,5,12,1
0,22443.15,47,41789.76,5,12,1
1,50343.33,41,24274.07,3,17,1
0,31213.02,63,32126.18,2,8,0
0,48918.06,61,54202.58,4,16,0
0,39168.6,28,48431.16,3,14,1
0,51164.73,37,173734.56,2,8,0
0,28806.25,34,47005.02,2,9,1
1,43465.76,56,37912.63,3,10,0
1,39076.15,43,59893.41,3,9,0
1,38478.96,63,12407.66,2,8,0
1,55721.52,29,42552.17,3,17,1
0,32198.01,57,11991.4,5,12,0
1,54942.7,55,27612.58,5,10,1
1,49916.96,62,26883.06,1,14,1
1,63754.18,34,19661.18,2,15,0
0,23947.09,31,32213.6,3,13,1
0,40560.05,37,48680.08,5,14,0
0,12625.75,35,21244.1,2,8,0
1,40872.21,27,29627.16,4,12,0
0,30258.78,48,34055.38,4,8,1
0,17967.96,53,13331.62,5,9,0
1,49956.65,51,88244.44,3,15,0
0,34062.99,59,26058.4,5,14,0
0,24353.72,33,36111.85,4,11,0
0,32980.8,64,21230.0,2,11,0
1,56610.53,61,18447.81,4,11,0
1,55787.62,58,39192.14,3,11,1
1,38611.87,60,44711.09,3,10,0
0,21774.42,43,29288.94,1,9,0
0,59184.8,57,18407.44,1,16,0
1,40252.73,27,63130.4,2,13,0
1,46551.2,59,37834.78,4,12,0
1,45369.43,36,121573.87,1,14,0
0,29445.07,28,14976.05,1,9,0
1,52103.85,59,50049.76,5,13,0
0,30303.87,39,30283.81,5,12,0
1,61767.94,64,50356.82,3,14,0
0,49174.34,64,34761.14,2,14,0
1,43729.81,63,18257.39,4,10,0
0,42206.42,61,36319.72,5,10,0
0,34496.41,34,38263.2,3,11,0
1,41068.28,35,87754.1,3,15,1
1,49238.55,61,28733.76,3,10,0
0,32274.32,63,26053.81,5,12,0
1,39259.21,28,35178.75,2,11,0
1,36861.25,31,15619.27,4,12,0
0,30692.87,52,28704.05,3,12,0
1,54196.98,33,32109.25,1,11,0
1,44621.69,44,38075.15,2,11,0
0,20303.16,30,21216.89,5,13,0
0,34257.56,40,14579.25,1,12,0
0,36510.87,31,42684.16,3,16,0
0,27769.51,34,22112.74,3,12,1
0,37417.86,52,10867.95,2,12,0
0,47119.74,26,33320.79,1,16,0
0,25448.93,31,24334.88,1,8,0
0,35348.44,60,25468.88,5,12,0
0,43061.05,45,65105.47,1,13,0
1,56923.81,35,23938.45,4,17,0
1,41149.04,37,56452.61,4,15,0
1,61428.41,40,47600.76,1,16,0
0,33433.55,55,31878.5,5,16,0
0,30661.44,28,22039.14,2,12,0
0,60470.55,57,84579.77,5,17,0
1,47889.14,59,31907.74,3,15,1
0,44980.49,37,47193.43,2,14,0
0,34142.12,41,13076.14,5,11,0
0,28337.3,32,30497.06,1,10,0
1,40563.5,43,40664.77,4,17,0
0,22604.55,59,17542.96,4,9,1
1,41068.68,48,35337.71,1,16,0
1,43274.36,55,18599.88,2,13,1
